"ID" "WGT" "DEP" "DEP_NAME" "COM" "COM_NAME" "ARR" "ARR_NAME" "URBA" "DEP_CHEF" "COM_CHEF" "COM_CHEF_DIST" "DEP_CHEF_DIST" "NAT_CHEF_DIST" "statoc" "tailmen" "locnais" "datnais" "age" "sexe" "etud5" "radio" "telev" "hifi" "parab" "magne" "cddvd" "frigo" "cuisi" "foyam" "ferre" "clima" "venti" "lit" "matel" "faumo" "ordi" "inter" "elgen" "bicyc" "motoc" "voitu" "barqu" "telfix" "telmob" "equip_tot" "equip_acp"
"421395" "04404_037" 14.35 "04" "BORGOU" "044" "NIKK" "04404" "SEREKALE" 0 0 0 14.9915522181993 92.776415942612 408.027205557453 "PropInd" 7 "044" 1957 56 "M" "1.Aucun" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE 1 -0.95541783979808
"421405" "04404_038" 14.35 "04" "BORGOU" "044" "NIKK" "04404" "SEREKALE" 0 0 0 14.9915522181993 92.776415942612 408.027205557453 "PropInd" 36 "044" 1944 69 "M" "1.Aucun" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE TRUE FALSE FALSE FALSE TRUE 4 -0.439299509418815
"421412" "04404_039" 14.35 "04" "BORGOU" "044" "NIKK" "04404" "SEREKALE" 0 0 0 14.9915522181993 92.776415942612 408.027205557453 "PropFam" 10 "044" 1965 48 "M" "1.Aucun" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE TRUE FALSE FALSE FALSE FALSE TRUE TRUE FALSE FALSE FALSE TRUE 6 0.290854976440476
"421436" "04404_040" 14.35 "04" "BORGOU" "044" "NIKK" "04404" "SEREKALE" 0 0 0 14.9915522181993 92.776415942612 408.027205557453 "PropFam" 10 "044" 1983 30 "M" "1.Aucun" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 0 -1.14995429288377
"421446" "04404_041" 14.35 "04" "BORGOU" "044" "NIKK" "04404" "SEREKALE" 0 0 0 14.9915522181993 92.776415942612 408.027205557453 "PropFam" 6 "044" 1983 30 "M" "1.Aucun" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE TRUE TRUE TRUE FALSE FALSE FALSE TRUE 6 -0.0234923894745505
"421463" "04404_042" 14.35 "04" "BORGOU" "044" "NIKK" "04404" "SEREKALE" 0 0 0 14.9915522181993 92.776415942612 408.027205557453 "PropFam" 10 "044" 1963 50 "M" "1.Aucun" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 0 -1.14995429288377
"421470" "04404_043" 14.35 "04" "BORGOU" "044" "NIKK" "04404" "SEREKALE" 0 0 0 14.9915522181993 92.776415942612 408.027205557453 "PropFam" 3 "044" 1968 45 "M" "1.Aucun" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 0 -1.14995429288377
"421475" "04404_044" 14.35 "04" "BORGOU" "044" "NIKK" "04404" "SEREKALE" 0 0 0 14.9915522181993 92.776415942612 408.027205557453 "PropFam" 9 "044" 1983 30 "M" "1.Aucun" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE TRUE FALSE FALSE FALSE TRUE 4 -0.439299509418815
"421476" "04404_045" 14.35 "04" "BORGOU" "044" "NIKK" "04404" "SEREKALE" 0 0 0 14.9915522181993 92.776415942612 408.027205557453 "PropInd" 12 "044" 1943 70 "M" "1.Aucun" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 1 -1.03169404892086
"421479" "04404_046" 14.35 "04" "BORGOU" "044" "NIKK" "04404" "SEREKALE" 0 0 0 14.9915522181993 92.776415942612 408.027205557453 "PropInd" 11 "044" 1963 50 "M" "1.Aucun" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE TRUE FALSE FALSE FALSE FALSE 3 -0.633835962504503
"421526" "04404_047" 14.35 "04" "BORGOU" "044" "NIKK" "04404" "SEREKALE" 0 0 0 14.9915522181993 92.776415942612 408.027205557453 "PropFam" 13 "044" 1940 73 "M" "1.Aucun" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE TRUE FALSE FALSE FALSE FALSE TRUE TRUE FALSE FALSE FALSE TRUE 6 0.290854976440476
"421542" "04404_048" 14.35 "04" "BORGOU" "044" "NIKK" "04404" "SEREKALE" 0 0 0 14.9915522181993 92.776415942612 408.027205557453 "PropFam" 19 "044" 1956 57 "M" "1.Aucun" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE TRUE FALSE FALSE FALSE TRUE TRUE TRUE FALSE FALSE FALSE TRUE 7 0.357833451072209
"421565" "04404_049" 14.35 "04" "BORGOU" "044" "NIKK" "04404" "SEREKALE" 0 0 0 14.9915522181993 92.776415942612 408.027205557453 "PropFam" 8 "044" 1977 36 "M" "1.Aucun" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE TRUE 3 -0.439594678185315
"421591" "04404_050" 14.35 "04" "BORGOU" "044" "NIKK" "04404" "SEREKALE" 0 0 0 14.9915522181993 92.776415942612 408.027205557453 "PropFam" 13 "044" 1983 30 "M" "1.Aucun" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE TRUE 3 -0.439594678185315
"421604" "04404_051" 14.35 "04" "BORGOU" "044" "NIKK" "04404" "SEREKALE" 0 0 0 14.9915522181993 92.776415942612 408.027205557453 "PropFam" 16 "044" 1971 42 "M" "1.Aucun" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE 2 -0.705120685767445
"421606" "04404_052" 14.35 "04" "BORGOU" "044" "NIKK" "04404" "SEREKALE" 0 0 0 14.9915522181993 92.776415942612 408.027205557453 "PropFam" 5 "044" 1972 41 "M" "1.Aucun" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE TRUE 3 -0.439594678185315
"421642" "04404_053" 14.35 "04" "BORGOU" "044" "NIKK" "04404" "SEREKALE" 0 0 0 14.9915522181993 92.776415942612 408.027205557453 "PropFam" 8 "044" 1981 32 "M" "1.Aucun" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE TRUE 3 -0.439594678185315
"421661" "04404_054" 14.35 "04" "BORGOU" "044" "NIKK" "04404" "SEREKALE" 0 0 0 14.9915522181993 92.776415942612 408.027205557453 "PropFam" 2 "044" 1977 36 "M" "1.Aucun" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE TRUE 4 -0.090766032872783
"421672" "04404_055" 14.35 "04" "BORGOU" "044" "NIKK" "04404" "SEREKALE" 0 0 0 14.9915522181993 92.776415942612 408.027205557453 "PropInd" 8 "044" 1983 30 "M" "1.Aucun" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE 3 -0.356292040454913
"421677" "04404_056" 14.35 "04" "BORGOU" "044" "NIKK" "04404" "SEREKALE" 0 0 0 14.9915522181993 92.776415942612 408.027205557453 "PropInd" 18 "044" 1983 30 "M" "1.Aucun" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE 3 -0.356292040454913
"421702" "04404_057" 14.35 "04" "BORGOU" "044" "NIKK" "04404" "SEREKALE" 0 0 0 14.9915522181993 92.776415942612 408.027205557453 "PropInd" 9 "044" 1983 30 "M" "1.Aucun" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE 2 -0.705120685767445
"421703" "04404_058" 14.35 "04" "BORGOU" "044" "NIKK" "04404" "SEREKALE" 0 0 0 14.9915522181993 92.776415942612 408.027205557453 "PropInd" 14 "044" 1979 34 "M" "1.Aucun" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE TRUE FALSE FALSE FALSE FALSE TRUE TRUE FALSE FALSE FALSE TRUE 6 0.290854976440476
"421707" "04404_059" 14.35 "04" "BORGOU" "044" "NIKK" "04404" "SEREKALE" 0 0 0 14.9915522181993 92.776415942612 408.027205557453 "PropInd" 3 "044" 1993 20 "M" "1.Aucun" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE TRUE 3 -0.439594678185315
"421718" "04404_060" 14.35 "04" "BORGOU" "044" "NIKK" "04404" "SEREKALE" 0 0 0 14.9915522181993 92.776415942612 408.027205557453 "PropInd" 16 "044" 1976 37 "M" "1.Aucun" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE TRUE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE TRUE 5 0.290559807673977
"421725" "04404_061" 14.35 "04" "BORGOU" "044" "NIKK" "04404" "SEREKALE" 0 0 0 14.9915522181993 92.776415942612 408.027205557453 "PropInd" 17 "044" 1968 45 "M" "1.Aucun" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE 2 -0.705120685767445
"421742" "04404_062" 14.35 "04" "BORGOU" "044" "NIKK" "04404" "SEREKALE" 0 0 0 14.9915522181993 92.776415942612 408.027205557453 "PropInd" 3 "044" 1990 23 "M" "1.Aucun" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE 3 -0.356292040454913
"421765" "04404_063" 14.35 "04" "BORGOU" "044" "NIKK" "04404" "SEREKALE" 0 0 0 14.9915522181993 92.776415942612 408.027205557453 "PropInd" 15 "028" 1955 58 "M" "3.Secondaire" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE TRUE TRUE FALSE TRUE 10 0.327076090094055
"421793" "04404_064" 14.35 "04" "BORGOU" "044" "NIKK" "04404" "SEREKALE" 0 0 0 14.9915522181993 92.776415942612 408.027205557453 "PropInd" 15 "044" 1963 50 "M" "1.Aucun" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE TRUE 4 -0.090766032872783
"421797" "04404_065" 14.35 "04" "BORGOU" "044" "NIKK" "04404" "SEREKALE" 0 0 0 14.9915522181993 92.776415942612 408.027205557453 "PropInd" 12 "044" 1973 40 "M" "1.Aucun" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE TRUE TRUE FALSE FALSE FALSE TRUE 5 -0.0904708641062833
"421861" "04404_066" 14.35 "04" "BORGOU" "044" "NIKK" "04404" "SEREKALE" 0 0 0 14.9915522181993 92.776415942612 408.027205557453 "PropFam" 4 "202" 1982 31 "M" "1.Aucun" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE 2 -0.705120685767445
"421867" "04404_067" 14.35 "04" "BORGOU" "044" "NIKK" "04404" "SEREKALE" 0 0 0 14.9915522181993 92.776415942612 408.027205557453 "PropFam" 10 "202" 1977 36 "M" "1.Aucun" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE 2 -0.705120685767445
"421871" "04404_068" 14.35 "04" "BORGOU" "044" "NIKK" "04404" "SEREKALE" 0 0 0 14.9915522181993 92.776415942612 408.027205557453 "PropFam" 9 "044" 1975 38 "M" "1.Aucun" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE TRUE FALSE FALSE FALSE TRUE 4 -0.439299509418815
"421895" "04404_069" 14.35 "04" "BORGOU" "044" "NIKK" "04404" "SEREKALE" 0 0 0 14.9915522181993 92.776415942612 408.027205557453 "PropFam" 8 "044" 1952 61 "M" "1.Aucun" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE 1 -0.95541783979808
"421903" "04404_070" 14.35 "04" "BORGOU" "044" "NIKK" "04404" "SEREKALE" 0 0 0 14.9915522181993 92.776415942612 408.027205557453 "PropFam" 3 "044" 1987 26 "M" "1.Aucun" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE 1 -0.884428285301638
"421935" "04404_071" 14.35 "04" "BORGOU" "044" "NIKK" "04404" "SEREKALE" 0 0 0 14.9915522181993 92.776415942612 408.027205557453 "PropFam" 12 "044" 1968 45 "M" "1.Aucun" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE TRUE 2 -0.68989183221595
"421953" "04404_072" 14.35 "04" "BORGOU" "044" "NIKK" "04404" "SEREKALE" 0 0 0 14.9915522181993 92.776415942612 408.027205557453 "PropInd" 8 "044" 1973 40 "M" "1.Aucun" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE TRUE TRUE 3 -0.67697515882762
"421956" "04404_073" 14.35 "04" "BORGOU" "044" "NIKK" "04404" "SEREKALE" 0 0 0 14.9915522181993 92.776415942612 408.027205557453 "PropFam" 15 "044" 1971 42 "M" "1.Aucun" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE TRUE 4 -0.090766032872783
"421963" "04404_074" 14.35 "04" "BORGOU" "044" "NIKK" "04404" "SEREKALE" 0 0 0 14.9915522181993 92.776415942612 408.027205557453 "PropInd" 15 "044" 1978 35 "M" "1.Aucun" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE TRUE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE 4 0.0960233545882888
"421965" "04404_075" 14.35 "04" "BORGOU" "044" "NIKK" "04404" "SEREKALE" 0 0 0 14.9915522181993 92.776415942612 408.027205557453 "PropInd" 5 "044" 1978 35 "M" "1.Aucun" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE TRUE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE TRUE 4 0.0402626536433413
"421968" "04404_076" 14.35 "04" "BORGOU" "044" "NIKK" "04404" "SEREKALE" 0 0 0 14.9915522181993 92.776415942612 408.027205557453 "PropInd" 16 "044" 1945 68 "M" "1.Aucun" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE TRUE FALSE FALSE FALSE TRUE 5 -0.321039265455911
"421998" "04404_077" 14.35 "04" "BORGOU" "044" "NIKK" "04404" "SEREKALE" 0 0 0 14.9915522181993 92.776415942612 408.027205557453 "PropInd" 6 "044" 1978 35 "M" "1.Aucun" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE TRUE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE TRUE 4 0.0402626536433413
"422025" "04404_078" 14.35 "04" "BORGOU" "044" "NIKK" "04404" "SEREKALE" 0 0 0 14.9915522181993 92.776415942612 408.027205557453 "PropInd" 14 "044" 1972 41 "M" "3.Secondaire" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE TRUE FALSE FALSE FALSE FALSE TRUE TRUE FALSE FALSE TRUE 5 0.0131329072495416
"422091" "04404_079" 14.35 "04" "BORGOU" "044" "NIKK" "04404" "SEREKALE" 0 0 0 14.9915522181993 92.776415942612 408.027205557453 "PropInd" 19 "044" 1958 55 "M" "1.Aucun" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE TRUE 4 -0.355996871688413
"422102" "04404_080" 14.35 "04" "BORGOU" "044" "NIKK" "04404" "SEREKALE" 0 0 0 14.9915522181993 92.776415942612 408.027205557453 "PropFam" 10 "044" 1986 27 "M" "3.Secondaire" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE TRUE TRUE TRUE TRUE FALSE TRUE TRUE FALSE FALSE FALSE TRUE 9 0.694945914480068
"422114" "04404_081" 14.35 "04" "BORGOU" "044" "NIKK" "04404" "SEREKALE" 0 0 0 14.9915522181993 92.776415942612 408.027205557453 "PropInd" 15 "044" 1985 28 "M" "1.Aucun" TRUE TRUE FALSE TRUE FALSE TRUE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE TRUE FALSE TRUE FALSE FALSE FALSE TRUE 8 0.920822076062496
"422119" "04404_082" 14.35 "04" "BORGOU" "044" "NIKK" "04404" "SEREKALE" 0 0 0 14.9915522181993 92.776415942612 408.027205557453 "PropFam" 9 "044" 1983 30 "M" "1.Aucun" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE TRUE 3 -0.341063186903418
"422125" "04404_083" 14.35 "04" "BORGOU" "044" "NIKK" "04404" "SEREKALE" 0 0 0 14.9915522181993 92.776415942612 408.027205557453 "PropFam" 15 "044" 1973 40 "M" "1.Aucun" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE TRUE TRUE FALSE FALSE FALSE TRUE 5 -0.0904708641062833
"422134" "04404_084" 14.35 "04" "BORGOU" "044" "NIKK" "04404" "SEREKALE" 0 0 0 14.9915522181993 92.776415942612 408.027205557453 "PropInd" 13 "046" 1973 40 "M" "1.Aucun" FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE TRUE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE TRUE 5 0.109403886378672
"422181" "04404_085" 14.35 "04" "BORGOU" "044" "NIKK" "04404" "SEREKALE" 0 0 0 14.9915522181993 92.776415942612 408.027205557453 "PropFam" 3 "044" 1988 25 "M" "1.Aucun" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE 2 -0.705120685767445
"422189" "04404_086" 14.35 "04" "BORGOU" "044" "NIKK" "04404" "SEREKALE" 0 0 0 14.9915522181993 92.776415942612 408.027205557453 "PropInd" 8 "044" 1952 61 "M" "1.Aucun" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE TRUE 2 -0.955122671031581
"422199" "04404_087" 14.35 "04" "BORGOU" "044" "NIKK" "04404" "SEREKALE" 0 0 0 14.9915522181993 92.776415942612 408.027205557453 "PropFam" 11 "044" 1983 30 "M" "1.Aucun" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE TRUE 4 -0.090766032872783
"422203" "04404_088" 14.35 "04" "BORGOU" "044" "NIKK" "04404" "SEREKALE" 0 0 0 14.9915522181993 92.776415942612 408.027205557453 "PropFam" 2 "202" 1981 32 "M" "1.Aucun" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE 2 -0.705120685767445
"422220" "04404_089" 14.35 "04" "BORGOU" "044" "NIKK" "04404" "SEREKALE" 0 0 0 14.9915522181993 92.776415942612 408.027205557453 "PropFam" 4 "044" 1983 30 "F" "1.Aucun" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE TRUE 5 -0.225115123103678
"422242" "04404_090" 14.35 "04" "BORGOU" "044" "NIKK" "04404" "SEREKALE" 0 0 0 14.9915522181993 92.776415942612 408.027205557453 "PropFam" 9 "044" 1916 97 "F" "1.Aucun" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE TRUE TRUE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE TRUE TRUE 7 0.421736725025212
"422258" "04404_091" 14.35 "04" "BORGOU" "044" "NIKK" "04404" "SEREKALE" 0 0 0 14.9915522181993 92.776415942612 408.027205557453 "PropFam" 4 "044" 1965 48 "M" "2.Primaire" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE TRUE TRUE 5 -0.30841776083408
"422288" "04404_092" 14.35 "04" "BORGOU" "044" "NIKK" "04404" "SEREKALE" 0 0 0 14.9915522181993 92.776415942612 408.027205557453 "PropInd" 5 "044" 1937 76 "M" "1.Aucun" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE TRUE TRUE 6 0.040410884478452
"422290" "04404_093" 14.35 "04" "BORGOU" "044" "NIKK" "04404" "SEREKALE" 0 0 0 14.9915522181993 92.776415942612 408.027205557453 "Locat" 4 "015" 1976 37 "M" "3.Secondaire" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE TRUE 3 -0.341063186903418
"422303" "04404_094" 14.35 "04" "BORGOU" "044" "NIKK" "04404" "SEREKALE" 0 0 0 14.9915522181993 92.776415942612 408.027205557453 "PropInd" 8 "044" 1953 60 "M" "1.Aucun" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE TRUE TRUE 6 0.040410884478452
"422319" "04404_095" 14.35 "04" "BORGOU" "044" "NIKK" "04404" "SEREKALE" 0 0 0 14.9915522181993 92.776415942612 408.027205557453 "PropFam" 6 "044" 1978 35 "F" "1.Aucun" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE TRUE 4 -0.090766032872783
"422341" "04404_096" 14.35 "04" "BORGOU" "044" "NIKK" "04404" "SEREKALE" 0 0 0 14.9915522181993 92.776415942612 408.027205557453 "PropInd" 9 "044" 1938 75 "M" "1.Aucun" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE TRUE 5 -0.237736627725509
"422367" "04404_097" 14.35 "04" "BORGOU" "044" "NIKK" "04404" "SEREKALE" 0 0 0 14.9915522181993 92.776415942612 408.027205557453 "PropFam" 7 "044" 1955 58 "M" "1.Aucun" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE TRUE 4 -0.355996871688413
"422384" "04404_098" 14.35 "04" "BORGOU" "044" "NIKK" "04404" "SEREKALE" 0 0 0 14.9915522181993 92.776415942612 408.027205557453 "PropFam" 11 "044" 1973 40 "M" "2.Primaire" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE TRUE 4 -0.090766032872783
"422404" "04404_099" 14.35 "04" "BORGOU" "044" "NIKK" "04404" "SEREKALE" 0 0 0 14.9915522181993 92.776415942612 408.027205557453 "PropFam" 17 "044" 1958 55 "M" "1.Aucun" TRUE TRUE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE FALSE TRUE TRUE TRUE FALSE FALSE TRUE FALSE TRUE FALSE FALSE FALSE TRUE 9 1.39191204648777
"422415" "04404_100" 14.35 "04" "BORGOU" "044" "NIKK" "04404" "SEREKALE" 0 0 0 14.9915522181993 92.776415942612 408.027205557453 "PropInd" 9 "044" 1963 50 "M" "1.Aucun" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE TRUE 4 -0.355996871688413
